# Generated by tools/gen-blueprints.py. Do not edit by hand — rerun the tool.
# Recipes, grades, engineers and effects from msarilar/EDEngineer blueprints.json (MIT),
# cross-checked against EDCD/coriolis-data on CoriolisGuid. Coriolis is not the authority:
# eleven experimentals have a different recipe per module type and it models one each, so
# disagreements are printed by the generator rather than resolved here.
# Ingredients are keyed to Materials.tsv symbols and are PER APPLICATION for kind=
# modification — multiply by EngineeringRules.RollsFor for a total. No other kind is
# per application. On-foot quantities (kind=suit, weapon, merchant) are NOT EDEngineer's:
# its figures are pre-patch and are restated here to what the game charges, measured over
# 16 upgrade events and four locker deltas — see docs/spikes/journal-corpus-on-foot.md §3.
# Game data is Frontier's, used under their media usage rules; see NOTICE.
# Rows: 1172 (bartender 4, experimental 154, merchant 56, modification 786, suit 14, synthesis 65, tech-broker 51, unlock 22, weapon 20). Built: 2026-09-01.
kind	module	name	grade	engineers	ingredients	effects	guid	symbol	mtypes
experimental	Power Plant	Double Braced		Etienne Dorn,Felicity Farseer,Marco Qwent,Hera Tani	gridresistors*5,vanadium*3,fedproprietarycomposites*1	Integrity|+15%|good		special_powerplant_toughened	cpp
experimental	Power Plant	Monstered		Etienne Dorn,Felicity Farseer,Marco Qwent,Hera Tani	gridresistors*5,vanadium*3,polymercapacitors*1	Mass|+10%|bad;Power Generation|+5%|good	12a57a09-0e05-41a9-9824-14a3618e7a0f	special_powerplant_highcharge	cpp
experimental	Power Plant	Stripped Down		Etienne Dorn,Felicity Farseer,Marco Qwent,Hera Tani	gridresistors*5,vanadium*3,protolightalloys*1	Mass|-10%|good		special_powerplant_lightweight	cpp
experimental	Power Plant	Thermal Spread		Etienne Dorn,Felicity Farseer,Marco Qwent,Hera Tani	gridresistors*5,vanadium*3,heatvanes*1	Heat Efficiency|-10%|good	6cda2960-a05b-4dd1-978c-202d746e47bc	special_powerplant_cooled	cpp
experimental	Pulse Laser	Concordant Sequence		Mel Brandon,The Dweller,Broo Tarquin	focuscrystals*5,embeddedfirmware*3,zirconium*1	Wing shield regeneration increased|✓|good;Thermal Load|+50%|bad		special_concordant_sequence	hpl
experimental	Pulse Laser	Double Braced		Mel Brandon,The Dweller,Broo Tarquin	mechanicalscrap*5,compactcomposites*5,vanadium*3	Integrity|+15%|good		special_weapon_toughened	hpl
experimental	Pulse Laser	Emissive Munitions		Mel Brandon,The Dweller,Broo Tarquin	mechanicalequipment*4,emissiondata*3,heatexchangers*3,manganese*3	Target signature increased|✓|good;Thermal Load|+100%|bad	16c9ed0f-63c0-4ff2-b2e0-59bbb294632d	special_emissive_munitions	hpl
experimental	Pulse Laser	Flow Control		Mel Brandon,The Dweller,Broo Tarquin	mechanicalscrap*5,hybridcapacitors*3,embeddedfirmware*1	Power Draw|-10%|good		special_weapon_efficient	hpl
experimental	Pulse Laser	Multi-Servos		Mel Brandon,The Dweller,Broo Tarquin	mechanicalscrap*5,focuscrystals*4,conductivepolymers*2,configurablecomponents*2	Power Draw|+5%|bad;Rate of Fire|+3%|good		special_weapon_rateoffire	hpl
experimental	Pulse Laser	Oversized		Mel Brandon,The Dweller,Broo Tarquin	mechanicalscrap*5,mechanicalcomponents*3,ruthenium*1	Power Draw|+5%|bad;Damage|+3%|good		special_weapon_damage	hpl
experimental	Pulse Laser	Phasing Sequence		Mel Brandon,The Dweller,Broo Tarquin	focuscrystals*5,shieldpatternanalysis*3,niobium*3,configurablecomponents*3	Part of damage through shields|✓|good;Damage|-10%|bad		special_phasing_sequence	hpl
experimental	Pulse Laser	Scramble Spectrum		Mel Brandon,The Dweller,Broo Tarquin	crystalshards*5,shielddensityreports*3,scrambledemissiondata*5	Target modules malfunctions|✓|good;Rate of Fire|-10%|bad		special_scramble_spectrum	hpl
experimental	Pulse Laser	Stripped Down		Mel Brandon,The Dweller,Broo Tarquin	salvagedalloys*5,carbon*5,tin*1	Mass|-10%|good		special_weapon_lightweight	hpl
experimental	Pulse Laser	Thermal Shock		Mel Brandon,The Dweller,Broo Tarquin	uncutfocuscrystals*5,heatresistantceramics*3,conductivecomponents*3,tungsten*3	Target heat increased|✓|good;Damage|-10%|bad		special_thermalshock	hpl
experimental	Rail Gun	Double Braced		Etienne Dorn,Tod McQuinn,The Sarge	mechanicalscrap*5,compactcomposites*5,vanadium*3	Integrity|+15%|good		special_weapon_toughened	hrg
experimental	Rail Gun	Feedback Cascade		Etienne Dorn,Tod McQuinn,The Sarge	symmetrickeys*5,shieldemitters*5,filamentcomposites*5	Target shield cell disrupted|✓|good;Damage|-20%|bad;Thermal Load|-40%|good	3c153755-3d2c-4832-bb73-d6b3d0e99a71	special_feedback_cascade_cooled	hrg
experimental	Rail Gun	Flow Control		Etienne Dorn,Tod McQuinn,The Sarge	mechanicalscrap*5,hybridcapacitors*3,embeddedfirmware*1	Power Draw|-10%|good		special_weapon_efficient	hrg
experimental	Rail Gun	Multi-Servos		Etienne Dorn,Tod McQuinn,The Sarge	mechanicalscrap*5,focuscrystals*4,conductivepolymers*2,configurablecomponents*2	Power Draw|+5%|bad;Rate of Fire|+3%|good		special_weapon_rateoffire	hrg
experimental	Rail Gun	Oversized		Etienne Dorn,Tod McQuinn,The Sarge	mechanicalscrap*5,mechanicalcomponents*3,ruthenium*1	Power Draw|+5%|bad;Damage|+3%|good		special_weapon_damage	hrg
experimental	Rail Gun	Plasma Slug		Etienne Dorn,Tod McQuinn,The Sarge	heatexchangers*3,embeddedfirmware*2,refinedfocuscrystals*2,mercury*4	Reload from ship fuel|✓|good;Damage|-10%|bad;Thermal Load|-40%|good;Ammo Capacity|-100%|bad		special_plasma_slug_cooled	hrg
experimental	Rail Gun	Stripped Down		Etienne Dorn,Tod McQuinn,The Sarge	salvagedalloys*5,carbon*5,tin*1	Mass|-10%|good		special_weapon_lightweight	hrg
experimental	Rail Gun	Super Penetrator		Etienne Dorn,Tod McQuinn,The Sarge	protolightalloys*3,refinedfocuscrystals*3,zirconium*3,shielddensityreports*5	Target module damage|✓|good;Thermal Load|-40%|good;Reload Time|+50%|bad	4bb4ec50-40fb-473d-abaf-4fc386aa889c	special_super_penetrator_cooled	hrg
experimental	Shield Booster	Blast Block		Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	shieldsoakanalysis*5,heatresistantceramics*3,heatdispersionplate*3,selenium*2	Optimal Strength|-1%|bad;Explosive Resistance|+2%|good	eb1c4a92-03ef-4263-8051-9ac91b2d43b2	special_shieldbooster_explosive	usb
experimental	Shield Booster	Double Braced		Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	shieldcyclerecordings*5,galvanisingalloys*3,shieldemitters*3	Integrity|+15%|good		special_shieldbooster_toughened	usb
experimental	Shield Booster	Flow Control		Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	shieldsoakanalysis*5,securityfirmware*3,focuscrystals*3,niobium*3	Power Draw|-10%|good		special_shieldbooster_efficient	usb
experimental	Shield Booster	Force Block		Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	scanarchives*5,shieldingsensors*3,shieldpatternanalysis*2	Optimal Strength|-1%|bad;Kinetic Resistance|+2%|good	cb95d9b4-a945-491d-95ad-e230c0454cd9	special_shield_kinetic,special_shieldbooster_kinetic	usb
experimental	Shield Booster	Super Capacitor		Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	shielddensityreports*3,compactcomposites*5,cadmium*2	Optimal Strength|+5%|good;Kinetic Resistance|-2%|bad;Thermal Resistance|-2%|bad;Explosive Resistance|-2%|bad	4197c308-a3df-442a-91c2-db856b4f57cf	special_shieldbooster_chunky	usb
experimental	Shield Booster	Thermo Block		Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	bulkscandata*5,conductiveceramics*3,heatvanes*3	Optimal Strength|-1%|bad;Thermal Resistance|+2%|good	c3340df8-c6da-49c9-b236-8f1cc4209088	special_shield_thermic,special_shieldbooster_thermic	usb
experimental	Shield Cell Bank	Boss Cells		Mel Brandon,Elvira Martuuk,Lori Jameson	chemicalstorageunits*5,chromium*3,polymercapacitors*1	Spin Up Time|+20%|bad;Shield Reinforcement|+5%|good	87ed0cec-9624-4ecb-8ffb-cc941464e8d2	special_shieldcell_oversized	iscb
experimental	Shield Cell Bank	Double Braced		Mel Brandon,Elvira Martuuk,Lori Jameson	chemicalstorageunits*5,chromium*3,yttrium*1	Integrity|+15%|good		special_shieldcell_toughened	iscb
experimental	Shield Cell Bank	Flow Control		Mel Brandon,Elvira Martuuk,Lori Jameson	chemicalstorageunits*5,chromium*3,conductivepolymers*1	Power Draw|-10%|good		special_shieldcell_efficient	iscb
experimental	Shield Cell Bank	Recycling Cells		Mel Brandon,Elvira Martuuk,Lori Jameson	chemicalstorageunits*5,chromium*3,configurablecomponents*1	Duration|+10%|good;Shield Reinforcement|-5%|bad	c8aa2134-3153-47b8-a367-9c5dbb9c557d	special_shieldcell_gradual	iscb
experimental	Shield Cell Bank	Stripped Down		Mel Brandon,Elvira Martuuk,Lori Jameson	chemicalstorageunits*5,chromium*3,protolightalloys*1	Mass|-10%|good		special_shieldcell_lightweight	iscb
experimental	Shield Generator	Double Braced		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,configurablecomponents*1	Integrity|+15%|good		special_shield_toughened	isg
experimental	Shield Generator	Fast Charge		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,compoundshielding*1	Regen Rate|+15%|good;Broken Regen Rate|+15%|good;Kinetic Resistance|-1%|bad;Thermal Resistance|-1%|bad;Explosive Resistance|-1%|bad	42c5e92d-ccab-435a-b2c6-fd268d39d6f5	special_shield_regenerative	isg
experimental	Shield Generator	Force Block		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,decodedemissiondata*1	Optimal Multiplier|-3%|bad;Kinetic Resistance|+8%|good		special_shield_kinetic	isg
experimental	Shield Generator	Hi-cap		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,conductivepolymers*1	Power Draw|+10%|bad;Optimal Multiplier|+6%|good;Distributor Draw|+25%|bad	603c1ba6-45e6-4401-af56-639c3e7c9b79	special_shield_health	isg
experimental	Shield Generator	Lo-draw		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,conductivepolymers*1	Power Draw|-20%|good;Optimal Multiplier|-2%|bad;Distributor Draw|-20%|good;Kinetic Resistance|-1%|bad;Thermal Resistance|-1%|bad;Explosive Resistance|-1%|bad	66a39288-59d7-4cfb-914d-354a200c0210	special_shield_efficient	isg
experimental	Shield Generator	Multi-weave		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,shieldpatternanalysis*1	Power Draw|+10%|bad;Distributor Draw|+25%|bad;Kinetic Resistance|+3%|good;Thermal Resistance|+3%|good;Explosive Resistance|+3%|good	dd46c8be-730c-4671-87fe-f98b181b66cf	special_shield_resistive	isg
experimental	Shield Generator	Stripped Down		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,protolightalloys*1	Mass|-10%|good		special_shield_lightweight	isg
experimental	Shield Generator	Thermo Block		Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	wornshieldemitters*5,uncutfocuscrystals*3,heatvanes*1	Optimal Multiplier|-3%|bad;Thermal Resistance|+8%|good		special_shield_thermic	isg
experimental	Thrusters	Double Braced		Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	iron*5,hybridcapacitors*3,fedproprietarycomposites*1	Integrity|+15%|good		special_engine_toughened	ct
experimental	Thrusters	Drag Drives		Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	iron*5,hybridcapacitors*3,securityfirmware*1	Optimal Multiplier|+4%|good;Thermal Load|+10%|bad	68998b16-7b65-4f58-8bc0-6e0f2686c367	special_engine_overloaded	ct
experimental	Thrusters	Drive Distributors		Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	iron*5,hybridcapacitors*3,securityfirmware*1	Optimal Mass|+10%|good	bd3c1991-370e-4b9d-b8cd-d5dec3260647	special_engine_haulage	ct
experimental	Thrusters	Stripped Down		Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	iron*5,hybridcapacitors*3,protolightalloys*1	Mass|-10%|good		special_engine_lightweight	ct
experimental	Thrusters	Thermal Spread		Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	iron*5,hybridcapacitors*3,heatvanes*1	Mass|+5%|bad;Thermal Load|-10%|good		special_engine_cooled	ct
experimental	Torpedo Pylon	Double Braced		Liz Ryder,Petra Olmanova,Juri Ishmaak	mechanicalscrap*5,compactcomposites*5,vanadium*3	Integrity|+15%|good		special_weapon_toughened	htp
experimental	Torpedo Pylon	Flow Control		Liz Ryder,Petra Olmanova,Juri Ishmaak	mechanicalscrap*5,hybridcapacitors*3,embeddedfirmware*1	Power Draw|-10%|good		special_weapon_efficient	htp
experimental	Torpedo Pylon	Mass Lock Munition		Liz Ryder,Petra Olmanova,Juri Ishmaak	mechanicalequipment*5,highdensitycomposites*3,shieldpatternanalysis*3	Target FSD inhibited|✓|good	9e8635af-4077-4d7a-98dd-5220c8722688	special_mass_lock	htp
experimental	Torpedo Pylon	Oversized		Liz Ryder,Petra Olmanova,Juri Ishmaak	mechanicalscrap*5,mechanicalcomponents*3,ruthenium*1	Power Draw|+5%|bad;Damage|+3%|good		special_weapon_damage	htp
experimental	Torpedo Pylon	Penetrator Payload		Liz Ryder,Petra Olmanova,Juri Ishmaak	mechanicalcomponents*3,tungsten*3,bulkscandata*5,selenium*3	Target module damage|✓|good	5d25c5bc-4b45-4119-bd87-71bfd0f85957	special_deep_cut_payload	htp
experimental	Torpedo Pylon	Reverberating Cascade		Liz Ryder,Petra Olmanova,Juri Ishmaak	configurablecomponents*2,scandatabanks*3,filamentcomposites*4,chromium*4	Target shield generator damaged|✓|good	c03e2f4f-9520-44bb-9a1f-7a917e8e3a48	special_reverberating_cascade	htp
experimental	Torpedo Pylon	Stripped Down		Liz Ryder,Petra Olmanova,Juri Ishmaak	salvagedalloys*5,carbon*5,tin*1	Mass|-10%|good		special_weapon_lightweight	htp
merchant	Suit	Artemis	2		suitschematic*1,healthmonitor*1,manufacturinginstructions*1,aerogel*2,graphene*2	Engineer modification slots|1|good;Shield regeneration rate|22%|good;Shield health|22%|good;Kinetic damage resistance|-42%|bad;Plasma damage resistance|0%|good;Thermic damage resistance|50%|good;Explosive damage resistance|16%|good			
merchant	Suit	Artemis	3		suitschematic*2,healthmonitor*2,manufacturinginstructions*2,aerogel*5,graphene*5	Engineer modification slots|2|good;Shield regeneration rate|50%|good;Shield health|50%|good;Kinetic damage resistance|-21%|bad;Plasma damage resistance|14%|good;Thermic damage resistance|57%|good;Explosive damage resistance|29%|good			
merchant	Suit	Artemis	4		suitschematic*4,healthmonitor*4,manufacturinginstructions*4,aerogel*9,graphene*9	Engineer modification slots|3|good;Shield regeneration rate|85%|good;Shield health|85%|good			
merchant	Suit	Artemis	5		suitschematic*5,healthmonitor*5,manufacturinginstructions*5,aerogel*12,graphene*12	Engineer modification slots|4|good;Shield regeneration rate|125%|good;Shield health|125%|good			
merchant	Suit	Dominator	2		suitschematic*1,healthmonitor*1,manufacturinginstructions*1,titaniumplating*2,graphene*2	Engineer modification slots|1|good;Shield regeneration rate|22%|good;Shield health|22%|good;Kinetic damage resistance|-34%|bad;Plasma damage resistance|7%|good;Thermic damage resistance|58%|good;Explosive damage resistance|16%|good			
merchant	Suit	Dominator	3		suitschematic*2,healthmonitor*2,manufacturinginstructions*2,titaniumplating*5,graphene*5	Engineer modification slots|2|good;Shield regeneration rate|50%|good;Shield health|50%|good;Kinetic damage resistance|-7%|bad;Plasma damage resistance|29%|good;Thermic damage resistance|72%|good;Explosive damage resistance|29%|good			
merchant	Suit	Dominator	4		suitschematic*4,healthmonitor*4,manufacturinginstructions*4,titaniumplating*9,graphene*9	Engineer modification slots|3|good;Shield regeneration rate|85%|good;Shield health|85%|good;Kinetic damage resistance|19%|good;Plasma damage resistance|46%|good;Thermic damage resistance|78%|good;Explosive damage resistance|46%|good			
merchant	Suit	Dominator	5		suitschematic*5,healthmonitor*5,manufacturinginstructions*5,titaniumplating*12,graphene*12	Engineer modification slots|4|good;Shield regeneration rate|125%|good;Shield health|125%|good;Kinetic damage resistance|25%|good;Plasma damage resistance|50%|good;Thermic damage resistance|80%|good;Explosive damage resistance|50%|good			
merchant	Suit	Maverick	2		suitschematic*1,healthmonitor*1,manufacturinginstructions*1,carbonfibreplating*2,graphene*2	Engineer modification slots|1|good;Shield regeneration rate|22%|good;Shield health|22%|good;Kinetic damage resistance|-34%|bad;Plasma damage resistance|7%|good;Thermic damage resistance|58%|good;Explosive damage resistance|16%|good			
merchant	Suit	Maverick	3		suitschematic*2,healthmonitor*2,manufacturinginstructions*2,carbonfibreplating*5,graphene*5	Engineer modification slots|2|good;Shield regeneration rate|50%|good;Shield health|50%|good;Kinetic damage resistance|-13%|bad;Plasma damage resistance|22%|good;Thermic damage resistance|64%|good;Explosive damage resistance|29%|good			
merchant	Suit	Maverick	4		suitschematic*4,healthmonitor*4,manufacturinginstructions*4,carbonfibreplating*9,graphene*9	Engineer modification slots|3|good;Shield regeneration rate|85%|good;Shield health|85%|good;Kinetic damage resistance|6%|good;Plasma damage resistance|35%|good;Thermic damage resistance|70%|good;Explosive damage resistance|41%|good			
merchant	Suit	Maverick	5		suitschematic*5,healthmonitor*5,manufacturinginstructions*5,carbonfibreplating*12,graphene*12	Engineer modification slots|4|good;Shield regeneration rate|125%|good;Shield health|125%|good			
merchant	Weapon	Karma AR-50	2		weaponschematic*1,compressionliquefiedgas*1,manufacturinginstructions*1,tungstencarbide*2,weaponcomponent*2	Engineer modification slots|1|good			
merchant	Weapon	Karma AR-50	3		weaponschematic*2,compressionliquefiedgas*2,manufacturinginstructions*2,tungstencarbide*5,weaponcomponent*5	Engineer modification slots|2|good			
merchant	Weapon	Karma AR-50	4		weaponschematic*4,compressionliquefiedgas*4,manufacturinginstructions*4,tungstencarbide*9,weaponcomponent*9	Engineer modification slots|3|good			
merchant	Weapon	Karma AR-50	5		weaponschematic*5,compressionliquefiedgas*5,manufacturinginstructions*5,tungstencarbide*12,weaponcomponent*12	Engineer modification slots|4|good			
merchant	Weapon	Karma C-44	2		weaponschematic*1,compressionliquefiedgas*1,manufacturinginstructions*1,tungstencarbide*2,weaponcomponent*2	Engineer modification slots|1|good			
merchant	Weapon	Karma C-44	3		weaponschematic*2,compressionliquefiedgas*2,manufacturinginstructions*2,tungstencarbide*5,weaponcomponent*5	Engineer modification slots|2|good			
merchant	Weapon	Karma C-44	4		weaponschematic*4,compressionliquefiedgas*4,manufacturinginstructions*4,tungstencarbide*9,weaponcomponent*9	Engineer modification slots|3|good			
merchant	Weapon	Karma C-44	5		weaponschematic*5,compressionliquefiedgas*5,manufacturinginstructions*5,tungstencarbide*12,weaponcomponent*12	Engineer modification slots|4|good			
merchant	Weapon	Karma L-6	2		weaponschematic*1,compressionliquefiedgas*1,manufacturinginstructions*1,tungstencarbide*2,weaponcomponent*2	Engineer modification slots|1|good			
merchant	Weapon	Karma L-6	3		weaponschematic*2,compressionliquefiedgas*2,manufacturinginstructions*2,tungstencarbide*5,weaponcomponent*5	Engineer modification slots|2|good			
merchant	Weapon	Karma L-6	4		weaponschematic*4,compressionliquefiedgas*4,manufacturinginstructions*4,tungstencarbide*9,weaponcomponent*9	Engineer modification slots|3|good			
merchant	Weapon	Karma L-6	5		weaponschematic*5,compressionliquefiedgas*5,manufacturinginstructions*5,tungstencarbide*12,weaponcomponent*12	Engineer modification slots|4|good			
merchant	Weapon	Karma P-15	2		weaponschematic*1,compressionliquefiedgas*1,manufacturinginstructions*1,tungstencarbide*2,weaponcomponent*2	Engineer modification slots|1|good			
merchant	Weapon	Karma P-15	3		weaponschematic*2,compressionliquefiedgas*2,manufacturinginstructions*2,tungstencarbide*5,weaponcomponent*5	Engineer modification slots|2|good			
merchant	Weapon	Karma P-15	4		weaponschematic*4,compressionliquefiedgas*4,manufacturinginstructions*4,tungstencarbide*9,weaponcomponent*9	Engineer modification slots|3|good			
merchant	Weapon	Karma P-15	5		weaponschematic*5,compressionliquefiedgas*5,manufacturinginstructions*5,tungstencarbide*12,weaponcomponent*12	Engineer modification slots|4|good			
merchant	Weapon	Manticore Executioner	2		weaponschematic*1,ionisedgas*1,manufacturinginstructions*1,chemicalsuperbase*2,microelectrode*2	Engineer modification slots|1|good			
merchant	Weapon	Manticore Executioner	3		weaponschematic*2,ionisedgas*2,manufacturinginstructions*2,chemicalsuperbase*5,microelectrode*5	Engineer modification slots|2|good			
merchant	Weapon	Manticore Executioner	4		weaponschematic*4,ionisedgas*4,manufacturinginstructions*4,chemicalsuperbase*9,microelectrode*9	Engineer modification slots|3|good			
merchant	Weapon	Manticore Executioner	5		weaponschematic*5,ionisedgas*5,manufacturinginstructions*5,chemicalsuperbase*12,microelectrode*12	Engineer modification slots|4|good			
merchant	Weapon	Manticore Intimidator	2		weaponschematic*1,ionisedgas*1,manufacturinginstructions*1,chemicalsuperbase*2,microelectrode*2	Engineer modification slots|1|good			
merchant	Weapon	Manticore Intimidator	3		weaponschematic*2,ionisedgas*2,manufacturinginstructions*2,chemicalsuperbase*5,microelectrode*5	Engineer modification slots|2|good			
merchant	Weapon	Manticore Intimidator	4		weaponschematic*4,ionisedgas*4,manufacturinginstructions*4,chemicalsuperbase*9,microelectrode*9	Engineer modification slots|3|good			
merchant	Weapon	Manticore Intimidator	5		weaponschematic*5,ionisedgas*5,manufacturinginstructions*5,chemicalsuperbase*12,microelectrode*12	Engineer modification slots|4|good			
merchant	Weapon	Manticore Oppressor	2		weaponschematic*1,ionisedgas*1,manufacturinginstructions*1,chemicalsuperbase*2,microelectrode*2	Engineer modification slots|1|good			
merchant	Weapon	Manticore Oppressor	3		weaponschematic*2,ionisedgas*2,manufacturinginstructions*2,chemicalsuperbase*5,microelectrode*5	Engineer modification slots|2|good			
merchant	Weapon	Manticore Oppressor	4		weaponschematic*4,ionisedgas*4,manufacturinginstructions*4,chemicalsuperbase*9,microelectrode*9	Engineer modification slots|3|good			
merchant	Weapon	Manticore Oppressor	5		weaponschematic*5,ionisedgas*5,manufacturinginstructions*5,chemicalsuperbase*12,microelectrode*12	Engineer modification slots|4|good			
